iso3,region,study,wave,year,cat,pct,n
ALB,Eastern Europe & Central Asia,EVS,5,2008,inmigrantes,31.8,1394
ALB,Eastern Europe & Central Asia,EVS,7,2018,inmigrantes,7.4,1428
ALB,Eastern Europe & Central Asia,WVS,4,2002,judios,17.0,1000
ALB,Eastern Europe & Central Asia,EVS,5,2008,judios,36.8,1388
ALB,Eastern Europe & Central Asia,EVS,7,2018,judios,3.9,1424
ALB,Eastern Europe & Central Asia,WVS,4,2002,musulmanes,30.4,1000
ALB,Eastern Europe & Central Asia,EVS,5,2008,musulmanes,29.3,1421
ALB,Eastern Europe & Central Asia,EVS,7,2018,musulmanes,0.5,1432
ALB,Eastern Europe & Central Asia,WVS,3,1998,otra_raza,7.8,999
ALB,Eastern Europe & Central Asia,WVS,4,2002,otra_raza,30.4,1000
ALB,Eastern Europe & Central Asia,EVS,5,2008,otra_raza,37.2,1405
ALB,Eastern Europe & Central Asia,EVS,7,2018,otra_raza,7.8,1429
ALB,Eastern Europe & Central Asia,WVS,3,1998,otra_religion,25.0,999
ALB,Eastern Europe & Central Asia,WVS,3,1998,sida,63.5,999
ALB,Eastern Europe & Central Asia,WVS,4,2002,sida,69.9,1000
ALB,Eastern Europe & Central Asia,EVS,5,2008,sida,52.5,1430
AND,Western Europe,WVS,5,2005,bebedores,53.4,1003
AND,Western Europe,WVS,7,2018,bebedores,62.1,1004
AND,Western Europe,WVS,5,2005,drogadictos,56.9,1003
AND,Western Europe,WVS,7,2018,drogadictos,74.9,1004
AND,Western Europe,WVS,5,2005,homosexuales,5.5,1003
AND,Western Europe,WVS,7,2018,homosexuales,5.2,1004
AND,Western Europe,WVS,5,2005,inmigrantes,2.4,1003
AND,Western Europe,WVS,7,2018,inmigrantes,2.7,1004
AND,Western Europe,WVS,5,2005,minorias_militantes,0.4,1003
AND,Western Europe,WVS,5,2005,otra_raza,2.6,1003
AND,Western Europe,WVS,7,2018,otra_raza,3.9,1004
AND,Western Europe,WVS,5,2005,otra_religion,2.3,1003
AND,Western Europe,WVS,7,2018,otra_religion,3.9,1004
AND,Western Europe,WVS,5,2005,otro_idioma,1.7,999
AND,Western Europe,WVS,7,2018,otro_idioma,1.8,1004
AND,Western Europe,WVS,5,2005,parejas_no_casadas,1.7,999
AND,Western Europe,WVS,7,2018,parejas_no_casadas,1.6,1004
AND,Western Europe,WVS,5,2005,sida,6.8,1003
AND,Western Europe,WVS,7,2018,sida,11.4,1004
ARG,Latin America,WVS,1,1984,antecedentes,35.0,1005
ARG,Latin America,WVS,2,1991,antecedentes,41.4,1002
ARG,Latin America,WVS,3,1995,antecedentes,45.5,1079
ARG,Latin America,WVS,4,1999,antecedentes,43.3,1280
ARG,Latin America,WVS,1,1984,bebedores,37.7,1005
ARG,Latin America,WVS,2,1991,bebedores,45.3,1002
ARG,Latin America,WVS,3,1995,bebedores,43.6,1079
ARG,Latin America,WVS,4,1999,bebedores,36.6,1280
ARG,Latin America,WVS,5,2006,bebedores,36.5,1002
ARG,Latin America,WVS,6,2013,bebedores,37.0,1030
ARG,Latin America,WVS,7,2017,bebedores,37.5,1003
ARG,Latin America,WVS,2,1991,drogadictos,50.0,1002
ARG,Latin America,WVS,3,1995,drogadictos,39.2,1079
ARG,Latin America,WVS,4,1999,drogadictos,31.7,1280
ARG,Latin America,WVS,5,2006,drogadictos,55.1,1002
ARG,Latin America,WVS,6,2013,drogadictos,66.0,1030
ARG,Latin America,WVS,7,2017,drogadictos,72.3,1003
ARG,Latin America,WVS,2,1991,extrema_derecha,46.0,1002
ARG,Latin America,WVS,1,1984,extremistas,47.5,1005
ARG,Latin America,WVS,3,1995,extremistas,52.8,1079
ARG,Latin America,WVS,2,1991,familias_numerosas,4.6,1002
ARG,Latin America,WVS,2,1991,hindues,3.2,1002
ARG,Latin America,WVS,2,1991,homosexuales,38.9,1002
ARG,Latin America,WVS,3,1995,homosexuales,27.3,1079
ARG,Latin America,WVS,4,1999,homosexuales,22.1,1280
ARG,Latin America,WVS,5,2006,homosexuales,16.4,1002
ARG,Latin America,WVS,6,2013,homosexuales,11.0,1030
ARG,Latin America,WVS,7,2017,homosexuales,8.6,1003
ARG,Latin America,WVS,1,1984,inestables,25.9,1005
ARG,Latin America,WVS,2,1991,inestables,21.5,1002
ARG,Latin America,WVS,3,1995,inestables,28.2,1079
ARG,Latin America,WVS,4,1999,inestables,22.3,1280
ARG,Latin America,WVS,1,1984,inmigrantes,0.6,1005
ARG,Latin America,WVS,2,1991,inmigrantes,2.1,1002
ARG,Latin America,WVS,3,1995,inmigrantes,5.7,1079
ARG,Latin America,WVS,4,1999,inmigrantes,5.9,1280
ARG,Latin America,WVS,5,2006,inmigrantes,2.8,1002
ARG,Latin America,WVS,6,2013,inmigrantes,2.8,1030
ARG,Latin America,WVS,7,2017,inmigrantes,4.1,1003
ARG,Latin America,WVS,2,1991,judios,5.5,1002
ARG,Latin America,WVS,3,1995,judios,7.1,1079
ARG,Latin America,WVS,4,1999,judios,6.4,1280
ARG,Latin America,WVS,2,1991,musulmanes,5.9,1002
ARG,Latin America,WVS,4,1999,musulmanes,6.2,1280
ARG,Latin America,WVS,1,1984,otra_raza,2.5,1005
ARG,Latin America,WVS,2,1991,otra_raza,2.7,1002
ARG,Latin America,WVS,3,1995,otra_raza,4.6,1079
ARG,Latin America,WVS,4,1999,otra_raza,4.5,1280
ARG,Latin America,WVS,5,2006,otra_raza,2.3,1002
ARG,Latin America,WVS,6,2013,otra_raza,1.0,1030
ARG,Latin America,WVS,7,2017,otra_raza,2.7,1003
ARG,Latin America,WVS,5,2006,otra_religion,1.4,1002
ARG,Latin America,WVS,6,2013,otra_religion,3.2,1030
ARG,Latin America,WVS,7,2017,otra_religion,2.2,1003
ARG,Latin America,WVS,5,2006,otro_idioma,2.6,1002
ARG,Latin America,WVS,6,2013,otro_idioma,3.9,1030
ARG,Latin America,WVS,7,2017,otro_idioma,4.0,1003
ARG,Latin America,WVS,5,2006,parejas_no_casadas,0.8,1002
ARG,Latin America,WVS,6,2013,parejas_no_casadas,0.4,1030
ARG,Latin America,WVS,7,2017,parejas_no_casadas,1.1,1003
ARG,Latin America,WVS,2,1991,sida,31.5,1002
ARG,Latin America,WVS,3,1995,sida,15.0,1079
ARG,Latin America,WVS,4,1999,sida,11.6,1280
ARG,Latin America,WVS,5,2006,sida,7.2,1002
ARG,Latin America,WVS,6,2013,sida,5.7,1030
ARG,Latin America,WVS,7,2017,sida,4.0,1003
ARM,Eastern Europe & Central Asia,WVS,3,1997,antecedentes,78.0,2000
ARM,Eastern Europe & Central Asia,EVS,5,2008,antecedentes,46.9,1437
ARM,Eastern Europe & Central Asia,WVS,3,1997,bebedores,86.4,2000
ARM,Eastern Europe & Central Asia,EVS,5,2008,bebedores,46.9,1470
ARM,Eastern Europe & Central Asia,WVS,6,2011,bebedores,92.1,1100
ARM,Eastern Europe & Central Asia,EVS,7,2018,bebedores,85.9,1493
ARM,Eastern Europe & Central Asia,WVS,7,2021,bebedores,82.5,1207
ARM,Eastern Europe & Central Asia,EVS,5,2008,cristianos,1.4,1467
ARM,Eastern Europe & Central Asia,EVS,7,2018,cristianos,0.7,1497
ARM,Eastern Europe & Central Asia,WVS,3,1997,drogadictos,92.6,2000
ARM,Eastern Europe & Central Asia,EVS,5,2008,drogadictos,49.0,1469
ARM,Eastern Europe & Central Asia,WVS,6,2011,drogadictos,96.2,1100
ARM,Eastern Europe & Central Asia,EVS,7,2018,drogadictos,93.8,1498
ARM,Eastern Europe & Central Asia,WVS,7,2021,drogadictos,95.6,1207
ARM,Eastern Europe & Central Asia,EVS,5,2008,extrema_derecha,27.5,1377
ARM,Eastern Europe & Central Asia,EVS,5,2008,extrema_izquierda,29.6,1377
ARM,Eastern Europe & Central Asia,WVS,3,1997,extremistas,55.0,2000
ARM,Eastern Europe & Central Asia,EVS,5,2008,familias_numerosas,43.8,1467
ARM,Eastern Europe & Central Asia,EVS,5,2008,gitanos,38.2,1438
ARM,Eastern Europe & Central Asia,EVS,7,2018,gitanos,52.5,1465
ARM,Eastern Europe & Central Asia,WVS,3,1997,homosexuales,83.3,2000
ARM,Eastern Europe & Central Asia,EVS,5,2008,homosexuales,43.8,1464
ARM,Eastern Europe & Central Asia,WVS,6,2011,homosexuales,92.7,1100
ARM,Eastern Europe & Central Asia,EVS,7,2018,homosexuales,82.9,1491
ARM,Eastern Europe & Central Asia,WVS,7,2021,homosexuales,83.1,1207
ARM,Eastern Europe & Central Asia,WVS,3,1997,inestables,75.2,2000
ARM,Eastern Europe & Central Asia,EVS,5,2008,inestables,41.2,1456
ARM,Eastern Europe & Central Asia,WVS,3,1997,inmigrantes,21.6,2000
ARM,Eastern Europe & Central Asia,EVS,5,2008,inmigrantes,36.3,1451
ARM,Eastern Europe & Central Asia,WVS,6,2011,inmigrantes,18.4,1100
ARM,Eastern Europe & Central Asia,EVS,7,2018,inmigrantes,31.8,1486
ARM,Eastern Europe & Central Asia,WVS,7,2021,inmigrantes,16.6,1207
ARM,Eastern Europe & Central Asia,EVS,5,2008,judios,35.6,1445
ARM,Eastern Europe & Central Asia,EVS,7,2018,judios,35.5,1483
ARM,Eastern Europe & Central Asia,WVS,3,1997,kurdos,42.2,2000
ARM,Eastern Europe & Central Asia,EVS,5,2008,musulmanes,37.4,1446
ARM,Eastern Europe & Central Asia,EVS,7,2018,musulmanes,67.8,1484
ARM,Eastern Europe & Central Asia,WVS,3,1997,otra_raza,19.2,2000
ARM,Eastern Europe & Central Asia,EVS,5,2008,otra_raza,42.5,1459
ARM,Eastern Europe & Central Asia,WVS,6,2011,otra_raza,31.8,1100
ARM,Eastern Europe & Central Asia,EVS,7,2018,otra_raza,27.8,1455
ARM,Eastern Europe & Central Asia,WVS,7,2021,otra_raza,27.9,1207
ARM,Eastern Europe & Central Asia,WVS,6,2011,otra_religion,56.6,1100
ARM,Eastern Europe & Central Asia,WVS,7,2021,otra_religion,36.0,1207
ARM,Eastern Europe & Central Asia,WVS,6,2011,otro_idioma,16.2,1100
ARM,Eastern Europe & Central Asia,WVS,7,2021,otro_idioma,14.9,1207
ARM,Eastern Europe & Central Asia,WVS,6,2011,parejas_no_casadas,33.1,1100
ARM,Eastern Europe & Central Asia,WVS,7,2021,parejas_no_casadas,22.8,1207
ARM,Eastern Europe & Central Asia,WVS,3,1997,sida,85.4,2000
ARM,Eastern Europe & Central Asia,EVS,5,2008,sida,43.4,1458
ARM,Eastern Europe & Central Asia,WVS,6,2011,sida,76.9,1100
ARM,Eastern Europe & Central Asia,WVS,7,2021,sida,54.0,1207
AUS,"North America, Australia & New Zealand",WVS,1,1981,antecedentes,42.3,1228
AUS,"North America, Australia & New Zealand",WVS,3,1995,antecedentes,45.3,2048
AUS,"North America, Australia & New Zealand",WVS,1,1981,bebedores,56.2,1228
AUS,"North America, Australia & New Zealand",WVS,3,1995,bebedores,59.7,2048
AUS,"North America, Australia & New Zealand",WVS,5,2005,bebedores,74.3,1421
AUS,"North America, Australia & New Zealand",WVS,6,2012,bebedores,69.9,1477
AUS,"North America, Australia & New Zealand",WVS,7,2018,bebedores,74.1,1813
AUS,"North America, Australia & New Zealand",WVS,3,1995,drogadictos,73.6,2048
AUS,"North America, Australia & New Zealand",WVS,5,2005,drogadictos,92.4,1421
AUS,"North America, Australia & New Zealand",WVS,6,2012,drogadictos,93.8,1477
AUS,"North America, Australia & New Zealand",WVS,7,2018,drogadictos,93.5,1813
AUS,"North America, Australia & New Zealand",WVS,1,1981,extremistas,35.7,1228
AUS,"North America, Australia & New Zealand",WVS,3,1995,extremistas,45.2,2048
AUS,"North America, Australia & New Zealand",WVS,3,1995,homosexuales,24.7,2048
AUS,"North America, Australia & New Zealand",WVS,5,2005,homosexuales,21.2,1421
AUS,"North America, Australia & New Zealand",WVS,6,2012,homosexuales,13.4,1477
AUS,"North America, Australia & New Zealand",WVS,7,2018,homosexuales,11.8,1813
AUS,"North America, Australia & New Zealand",WVS,1,1981,inestables,38.8,1228
AUS,"North America, Australia & New Zealand",WVS,3,1995,inestables,39.0,2048
AUS,"North America, Australia & New Zealand",WVS,1,1981,inmigrantes,6.0,1228
AUS,"North America, Australia & New Zealand",WVS,3,1995,inmigrantes,4.6,2048
AUS,"North America, Australia & New Zealand",WVS,5,2005,inmigrantes,5.6,1421
AUS,"North America, Australia & New Zealand",WVS,6,2012,inmigrantes,10.5,1477
AUS,"North America, Australia & New Zealand",WVS,7,2018,inmigrantes,8.9,1813
AUS,"North America, Australia & New Zealand",WVS,1,1981,otra_raza,5.6,1228
AUS,"North America, Australia & New Zealand",WVS,3,1995,otra_raza,4.8,2048
AUS,"North America, Australia & New Zealand",WVS,5,2005,otra_raza,4.5,1421
AUS,"North America, Australia & New Zealand",WVS,6,2012,otra_raza,5.0,1477
AUS,"North America, Australia & New Zealand",WVS,7,2018,otra_raza,3.9,1813
AUS,"North America, Australia & New Zealand",WVS,5,2005,otra_religion,2.8,1421
AUS,"North America, Australia & New Zealand",WVS,6,2012,otra_religion,4.0,1477
AUS,"North America, Australia & New Zealand",WVS,7,2018,otra_religion,3.4,1813
AUS,"North America, Australia & New Zealand",WVS,5,2005,otro_idioma,9.2,1341
AUS,"North America, Australia & New Zealand",WVS,6,2012,otro_idioma,9.9,1477
AUS,"North America, Australia & New Zealand",WVS,7,2018,otro_idioma,10.1,1813
AUS,"North America, Australia & New Zealand",WVS,5,2005,parejas_no_casadas,2.4,1341
AUS,"North America, Australia & New Zealand",WVS,6,2012,parejas_no_casadas,1.8,1477
AUS,"North America, Australia & New Zealand",WVS,7,2018,parejas_no_casadas,2.5,1813
AUS,"North America, Australia & New Zealand",WVS,3,1995,sida,15.0,2048
AUS,"North America, Australia & New Zealand",WVS,5,2005,sida,16.2,1421
AUS,"North America, Australia & New Zealand",WVS,6,2012,sida,15.3,1477
AUS,"North America, Australia & New Zealand",WVS,7,2018,sida,14.8,1813
AUT,Western Europe,EVS,2,1990,antecedentes,30.9,1460
AUT,Western Europe,EVS,4,1999,antecedentes,26.8,1522
AUT,Western Europe,EVS,5,2008,antecedentes,45.6,1453
AUT,Western Europe,EVS,2,1990,bebedores,58.0,1460
AUT,Western Europe,EVS,4,1999,bebedores,52.8,1522
AUT,Western Europe,EVS,5,2008,bebedores,60.5,1489
AUT,Western Europe,EVS,7,2018,bebedores,65.7,1588
AUT,Western Europe,EVS,7,2018,cristianos,0.7,1588
AUT,Western Europe,EVS,2,1990,drogadictos,59.2,1460
AUT,Western Europe,EVS,4,1999,drogadictos,52.7,1522
AUT,Western Europe,EVS,5,2008,drogadictos,64.6,1488
AUT,Western Europe,EVS,7,2018,drogadictos,77.2,1588
AUT,Western Europe,EVS,2,1990,extrema_derecha,42.1,1460
AUT,Western Europe,EVS,4,1999,extrema_derecha,59.7,1522
AUT,Western Europe,EVS,5,2008,extrema_derecha,63.0,1473
AUT,Western Europe,EVS,2,1990,extrema_izquierda,43.2,1460
AUT,Western Europe,EVS,4,1999,extrema_izquierda,49.6,1522
AUT,Western Europe,EVS,5,2008,extrema_izquierda,49.7,1458
AUT,Western Europe,EVS,2,1990,familias_numerosas,5.7,1460
AUT,Western Europe,EVS,4,1999,familias_numerosas,4.3,1522
AUT,Western Europe,EVS,5,2008,familias_numerosas,15.8,1479
AUT,Western Europe,EVS,4,1999,gitanos,24.9,1522
AUT,Western Europe,EVS,5,2008,gitanos,32.0,1448
AUT,Western Europe,EVS,7,2018,gitanos,26.3,1588
AUT,Western Europe,EVS,2,1990,hindues,10.9,1460
AUT,Western Europe,EVS,2,1990,homosexuales,43.3,1460
AUT,Western Europe,EVS,4,1999,homosexuales,25.4,1522
AUT,Western Europe,EVS,5,2008,homosexuales,24.3,1483
AUT,Western Europe,EVS,7,2018,homosexuales,11.0,1588
AUT,Western Europe,EVS,2,1990,inestables,20.2,1460
AUT,Western Europe,EVS,4,1999,inestables,18.4,1522
AUT,Western Europe,EVS,5,2008,inestables,36.9,1463
AUT,Western Europe,EVS,2,1990,inmigrantes,20.8,1460
AUT,Western Europe,EVS,4,1999,inmigrantes,12.2,1522
AUT,Western Europe,EVS,5,2008,inmigrantes,23.5,1466
AUT,Western Europe,EVS,7,2018,inmigrantes,18.1,1588
AUT,Western Europe,EVS,2,1990,judios,11.1,1460
AUT,Western Europe,EVS,4,1999,judios,8.3,1522
AUT,Western Europe,EVS,5,2008,judios,17.4,1472
AUT,Western Europe,EVS,7,2018,judios,6.7,1588
AUT,Western Europe,EVS,2,1990,musulmanes,14.7,1460
AUT,Western Europe,EVS,4,1999,musulmanes,15.4,1522
AUT,Western Europe,EVS,5,2008,musulmanes,31.3,1467
AUT,Western Europe,EVS,7,2018,musulmanes,20.2,1588
AUT,Western Europe,EVS,2,1990,otra_raza,7.8,1460
AUT,Western Europe,EVS,4,1999,otra_raza,6.7,1522
AUT,Western Europe,EVS,5,2008,otra_raza,17.8,1476
AUT,Western Europe,EVS,7,2018,otra_raza,8.2,1588
AUT,Western Europe,EVS,2,1990,sida,31.7,1460
AUT,Western Europe,EVS,4,1999,sida,17.4,1522
AUT,Western Europe,EVS,5,2008,sida,26.1,1477
AZE,Eastern Europe & Central Asia,WVS,3,1997,antecedentes,68.5,2002
AZE,Eastern Europe & Central Asia,WVS,3,1997,bebedores,85.4,2002
AZE,Eastern Europe & Central Asia,WVS,6,2011,bebedores,85.3,1002
AZE,Eastern Europe & Central Asia,EVS,7,2018,bebedores,84.6,1745
AZE,Eastern Europe & Central Asia,WVS,3,1997,cristianos,18.4,2002
AZE,Eastern Europe & Central Asia,EVS,7,2018,cristianos,18.0,1683
AZE,Eastern Europe & Central Asia,WVS,3,1997,drogadictos,97.1,2002
AZE,Eastern Europe & Central Asia,WVS,6,2011,drogadictos,95.6,1002
AZE,Eastern Europe & Central Asia,EVS,7,2018,drogadictos,94.5,1788
AZE,Eastern Europe & Central Asia,WVS,3,1997,extremistas,62.6,2002
AZE,Eastern Europe & Central Asia,EVS,7,2018,gitanos,69.4,1653
AZE,Eastern Europe & Central Asia,WVS,3,1997,homosexuales,90.7,2002
AZE,Eastern Europe & Central Asia,WVS,6,2011,homosexuales,94.4,1002
AZE,Eastern Europe & Central Asia,EVS,7,2018,homosexuales,88.4,1751
AZE,Eastern Europe & Central Asia,WVS,3,1997,inestables,75.0,2002
AZE,Eastern Europe & Central Asia,WVS,3,1997,inmigrantes,19.9,2002
AZE,Eastern Europe & Central Asia,WVS,6,2011,inmigrantes,40.6,1002
AZE,Eastern Europe & Central Asia,EVS,7,2018,inmigrantes,31.7,1671
AZE,Eastern Europe & Central Asia,EVS,7,2018,judios,25.3,1680
AZE,Eastern Europe & Central Asia,WVS,3,1997,otra_raza,12.2,2002
AZE,Eastern Europe & Central Asia,WVS,6,2011,otra_raza,58.1,1002
AZE,Eastern Europe & Central Asia,EVS,7,2018,otra_raza,27.4,1659
AZE,Eastern Europe & Central Asia,WVS,6,2011,otra_religion,34.8,1002
AZE,Eastern Europe & Central Asia,WVS,6,2011,otro_idioma,26.3,1002
AZE,Eastern Europe & Central Asia,WVS,6,2011,parejas_no_casadas,58.2,1002
AZE,Eastern Europe & Central Asia,WVS,3,1997,sida,89.2,2002
AZE,Eastern Europe & Central Asia,WVS,6,2011,sida,94.4,1002
BEL,Western Europe,EVS,1,1981,antecedentes,22.4,1145
BEL,Western Europe,EVS,2,1990,antecedentes,28.4,2792
BEL,Western Europe,EVS,4,1999,antecedentes,29.8,1912
BEL,Western Europe,EVS,5,2009,antecedentes,27.8,1501
BEL,Western Europe,EVS,1,1981,bebedores,38.9,1145
BEL,Western Europe,EVS,2,1990,bebedores,50.1,2792
BEL,Western Europe,EVS,4,1999,bebedores,44.5,1912
BEL,Western Europe,EVS,5,2009,bebedores,38.7,1501
BEL,Western Europe,EVS,5,2009,cristianos,0.6,1501
BEL,Western Europe,EVS,2,1990,drogadictos,52.6,2792
BEL,Western Europe,EVS,4,1999,drogadictos,51.3,1912
BEL,Western Europe,EVS,5,2009,drogadictos,55.0,1501
BEL,Western Europe,EVS,1,1981,extrema_derecha,16.6,1145
BEL,Western Europe,EVS,2,1990,extrema_derecha,38.2,2792
BEL,Western Europe,EVS,4,1999,extrema_derecha,46.3,1912
BEL,Western Europe,EVS,5,2009,extrema_derecha,37.2,1501
BEL,Western Europe,EVS,1,1981,extrema_izquierda,20.5,1145
BEL,Western Europe,EVS,2,1990,extrema_izquierda,34.1,2792
BEL,Western Europe,EVS,4,1999,extrema_izquierda,36.4,1912
BEL,Western Europe,EVS,5,2009,extrema_izquierda,25.6,1501
BEL,Western Europe,EVS,1,1981,familias_numerosas,3.6,1145
BEL,Western Europe,EVS,2,1990,familias_numerosas,8.4,2792
BEL,Western Europe,EVS,4,1999,familias_numerosas,9.0,1912
BEL,Western Europe,EVS,5,2009,familias_numerosas,2.7,1501
BEL,Western Europe,EVS,4,1999,gitanos,35.1,1912
BEL,Western Europe,EVS,5,2009,gitanos,26.4,1501
BEL,Western Europe,EVS,2,1990,hindues,16.0,2792
BEL,Western Europe,EVS,2,1990,homosexuales,23.5,2792
BEL,Western Europe,EVS,4,1999,homosexuales,17.4,1912
BEL,Western Europe,EVS,5,2009,homosexuales,7.2,1501
BEL,Western Europe,EVS,1,1981,inestables,14.5,1145
BEL,Western Europe,EVS,2,1990,inestables,20.7,2792
BEL,Western Europe,EVS,4,1999,inestables,22.4,1912
BEL,Western Europe,EVS,5,2009,inestables,14.4,1501
BEL,Western Europe,EVS,1,1981,inmigrantes,15.4,1145
BEL,Western Europe,EVS,2,1990,inmigrantes,20.7,2792
BEL,Western Europe,EVS,4,1999,inmigrantes,18.2,1912
BEL,Western Europe,EVS,5,2009,inmigrantes,6.6,1501
BEL,Western Europe,EVS,2,1990,judios,13.0,2792
BEL,Western Europe,EVS,4,1999,judios,13.0,1912
BEL,Western Europe,EVS,5,2009,judios,4.4,1501
BEL,Western Europe,EVS,2,1990,musulmanes,26.3,2792
BEL,Western Europe,EVS,4,1999,musulmanes,22.0,1912
BEL,Western Europe,EVS,5,2009,musulmanes,15.0,1501
BEL,Western Europe,EVS,1,1981,otra_raza,11.6,1145
BEL,Western Europe,EVS,2,1990,otra_raza,17.1,2792
BEL,Western Europe,EVS,4,1999,otra_raza,16.5,1912
BEL,Western Europe,EVS,5,2009,otra_raza,5.7,1501
BEL,Western Europe,EVS,2,1990,sida,24.0,2792
BEL,Western Europe,EVS,4,1999,sida,13.3,1912
BEL,Western Europe,EVS,5,2009,sida,5.2,1501
BFA,Sub-Saharan Africa,WVS,5,2007,bebedores,66.4,1534
BFA,Sub-Saharan Africa,WVS,5,2007,drogadictos,88.7,1534
BFA,Sub-Saharan Africa,WVS,5,2007,homosexuales,80.5,1534
BFA,Sub-Saharan Africa,WVS,5,2007,inmigrantes,11.5,1534
BFA,Sub-Saharan Africa,WVS,5,2007,otra_raza,10.0,1534
BFA,Sub-Saharan Africa,WVS,5,2007,otra_religion,12.0,1534
BFA,Sub-Saharan Africa,WVS,5,2007,otro_idioma,10.2,1534
BFA,Sub-Saharan Africa,WVS,5,2007,parejas_no_casadas,17.3,1534
BFA,Sub-Saharan Africa,WVS,5,2007,sida,29.4,1534
BGD,South Asia,WVS,3,1996,antecedentes,87.1,1525
BGD,South Asia,WVS,4,2002,antecedentes,3.7,1500
BGD,South Asia,WVS,3,1996,bebedores,89.5,1525
BGD,South Asia,WVS,4,2002,bebedores,4.3,1500
BGD,South Asia,WVS,7,2018,bebedores,79.9,1183
BGD,South Asia,WVS,3,1996,drogadictos,90.4,1525
BGD,South Asia,WVS,4,2002,drogadictos,1.9,1500
BGD,South Asia,WVS,7,2018,drogadictos,81.5,1199
BGD,South Asia,WVS,3,1996,extremistas,81.6,1525
BGD,South Asia,WVS,3,1996,homosexuales,83.7,1525
BGD,South Asia,WVS,4,2002,homosexuales,4.9,1500
BGD,South Asia,WVS,7,2018,homosexuales,79.9,1162
BGD,South Asia,WVS,3,1996,inestables,65.6,1525
BGD,South Asia,WVS,4,2002,inestables,28.1,1500
BGD,South Asia,WVS,3,1996,inmigrantes,29.5,1525
BGD,South Asia,WVS,4,2002,inmigrantes,67.1,1500
BGD,South Asia,WVS,7,2018,inmigrantes,40.8,1163
BGD,South Asia,WVS,4,2002,judios,20.4,1500
BGD,South Asia,WVS,3,1996,otra_raza,17.3,1525
BGD,South Asia,WVS,4,2002,otra_raza,71.7,1500
BGD,South Asia,WVS,7,2018,otra_raza,32.3,1182
BGD,South Asia,WVS,3,1996,otra_religion,12.7,1525
BGD,South Asia,WVS,4,2002,otra_religion,65.9,1500
BGD,South Asia,WVS,7,2018,otra_religion,34.2,1184
BGD,South Asia,WVS,7,2018,otro_idioma,46.9,1159
BGD,South Asia,WVS,7,2018,parejas_no_casadas,77.7,1175
BGD,South Asia,WVS,3,1996,sida,82.0,1525
BGD,South Asia,WVS,4,2002,sida,5.7,1500
BGD,South Asia,WVS,7,2018,sida,66.8,1187
BGR,Eastern Europe & Central Asia,EVS,2,1991,antecedentes,69.7,1034
BGR,Eastern Europe & Central Asia,WVS,3,1997,antecedentes,69.8,1072
BGR,Eastern Europe & Central Asia,EVS,4,1999,antecedentes,74.8,1000
BGR,Eastern Europe & Central Asia,EVS,5,2008,antecedentes,77.7,1458
BGR,Eastern Europe & Central Asia,EVS,2,1991,bebedores,72.8,1034
BGR,Eastern Europe & Central Asia,WVS,3,1997,bebedores,42.3,1072
BGR,Eastern Europe & Central Asia,EVS,4,1999,bebedores,75.6,1000
